"FID_site","Area_ha","BASIN_NAME","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs","FGM_yr","rate_scale","maint_cost_scale","rest_low_cost_scale","rest_high_cost_scale","DCF_25_4_CPlow","NPV_25_4_CPlow_RClow","NPV_25_4_CPlow_RChigh","DCF_25_7_CPlow","NPV_25_7_CPlow_RClow","DCF_25_4_CPhigh","NPV_25_4_CPhigh_RClow","DCF_25_4_CPlow_upperCI","NPV_25_4_CPlow_RClow_upperCI","DCF_25_4_CPlow_lowerCI","NPV_25_4_CPlow_RClow_lowerCI"
27,1.06726886615,"Shoalwater",0.0933345995931685,0.0936910180394137,0.14246390618605,0.626944338365349,2.07174583676923,4.40250257267155,7.12454172256802,9.77609251878308,12.0859578026565,13.9479556590023,15.3566208332932,16.3560407102483,17.0086387426096,17.3787101108092,17.5248644370934,17.4973008902604,17.3374869488833,17.0789068181725,16.7481897352291,16.366284017737,15.9495304813243,15.5105838511899,15.0591762230742,14.6027363457432,14.1468853385156,294.287185458818,97.2377690446201,0,800.4516496125,9879.87950613821,82065.6466373141,8272.72642165619,-1607.15308448203,-73792.9202156579,4004.13003403158,-5875.74947210663,27087.3921994267,17207.5126932885,12238.9566230334,2359.07711689519,4518.77660562855,-5361.10290050966
28,1.09077365843,"Shoalwater",19.771749016819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,14.327497792819,363.631696044475,205.469471724316,0,818.0802438225,10097.4671477424,83873.0037510771,9797.2601798198,-300.206967922652,-74075.7435712573,6204.6214416399,-3892.84570610255,33866.7898626773,23769.3227149349,13560.5447121441,3463.07756440164,8898.34164485462,-1199.12550288783
29,1.06289436031,"Shoalwater",19.5412356042254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,14.2361390362254,361.208572473634,200.21768732277,0,797.1707702325,9839.38400217584,81729.2771789101,9891.86599225302,52.4819900771818,-71837.4111866571,6290.7725667499,-3548.61143542593,33800.1617994952,23960.7777973193,13558.9612520806,3719.57724990479,9015.92374812352,-823.460254052317
30,4.92004285688,"Shoalwater",89.4994678261344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,64.9425641781344,1648.12100810136,926.79301746702,0,3690.03214266,45545.6278476117,378317.508679587,44589.3520021798,-956.275845431912,-333728.156677407,28268.7670864008,-17276.8607612109,153680.899638239,108135.271790627,61564.0675062886,16018.4396586769,40534.6794783938,-5010.94836921793
31,7.34742078602,"Shoalwater",134.184980643679,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,97.5125379396792,2474.48589119598,1384.04109568165,-0.083333333,5051.35179222561,62348.2343680149,517885.685440502,69481.7187006874,7133.48433267247,-448403.966739814,44731.4844059183,-17616.7499620966,233269.955327203,170921.720959188,94831.1801256347,32482.9457576198,63426.6089872062,1078.37461919129
32,15.9446610907,"Shoalwater",290.632880049501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,211.049893057501,5355.83031342952,3003.51207589485,-0.166666667,9965.41317770134,123001.909574719,1021695.7849134,154913.180720179,31911.2711454599,-866782.604193224,101007.588362606,-21994.3212121129,509421.657622476,386419.748047757,209924.129271358,86922.2196966391,141772.967469248,18771.057894529
33,1.82270296734,"Shoalwater",33.0669797387376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,23.9695194987376,608.335447708441,343.343881947533,0,1367.027225505,16873.054451369,140153.341286998,16406.546830603,-466.507620766002,-123746.794456395,10392.9666398074,-6480.08781156155,56673.4353080546,39800.3808566856,22695.0757753553,5822.02132398631,14904.4347321028,-1968.61971926617
34,2.17657150957,"Shoalwater",39.6880842372253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,28.8243880532253,731.473397514632,410.002739414353,0,1632.4286321775,20148.8724473132,167363.402091514,19844.4926045141,-304.379842799113,-147518.909487,12589.9592931872,-7558.91315412605,68261.5016725363,48112.6292252231,27353.9145857944,7205.04213848115,18050.7513798296,-2098.12106748365
35,1.35215201424,"Shoalwater",24.3982919605529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,17.6494408805529,447.984873093822,254.705892343971,0,1014.11401068,12517.0886159774,103971.204370312,12005.2095282471,-511.879087730269,-91965.9948420645,7592.29339677903,-4924.79521919838,41658.5906767679,29141.5020607905,16670.2857408147,4153.19712483726,10890.8841461289,-1626.20446984855
36,1.62213105306,"Shoalwater",29.5230605209589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,21.4266852649589,543.763506879972,305.562303847891,0,1216.598289795,15016.3279897883,124730.738450237,14720.1456759167,-296.18231387167,-110010.59277432,9333.72070876321,-5682.60728102511,50712.6035906535,35696.2756008651,20316.6845781776,5300.3565883893,13383.3260685539,-1633.00192123441
37,1.5770208379,"Shoalwater",28.4355728270735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,20.5643506030735,521.979987300837,297.064886546825,0,1182.765628425,14598.735474526,121262.072686184,13976.277619622,-622.457854903978,-107285.795066562,8836.87164196888,-5761.8638325571,48527.6664604485,33928.9309859225,19417.1817269646,4818.44625243859,12676.6337826896,-1922.1016918364
38,2.23497462582,"Shoalwater",40.6942456946829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,29.5390634306829,749.631768031073,421.003607744707,0,1676.230969365,20689.5194854063,171854.200664118,20303.2235467358,-386.295938670541,-151550.977117382,12875.4671104063,-7814.05237500003,69922.3331541847,49232.8136687784,28014.1323828871,7324.61289748081,18461.3540801286,-2228.16540527773
39,1.07998552189,"Shoalwater",19.26974101482,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,13.87929492682,352.3728192585,203.438831987993,0,809.9891414175,9997.59963310628,83043.4701356532,9315.57639090892,-682.02324219736,-73727.8937447443,5870.30939576239,-4127.29023734389,32640.7975301233,22643.197897017,13041.6686578991,3044.06902479285,8425.54180196987,-1572.0578311364
40,1.29512333483,"Shoalwater",23.6879958394481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,17.2237928954481,437.059025330202,243.963092328901,0,971.3425011225,11989.1649607156,99586.0905521446,11898.9997901063,-90.1651706093435,-87687.0907620383,7555.90664084243,-4433.25831987322,40828.1853120839,28839.0203513682,16367.3158086105,4378.15084789486,10831.6736140984,-1157.49134661721
41,1.0547723781,"Shoalwater",18.81975271086,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,13.55518468686,344.1441851955,198.688114534371,0,791.079283575,9764.19750687848,81104.7525223961,9098.01384041933,-666.183666459157,-72006.7386819768,5733.20298831713,-4030.99451856136,31878.5428277332,22114.3453208547,12737.0941471381,2972.89664025966,8228.76339979003,-1535.43410708846
42,3.4951552338,"Fitzroy",9.63207858725984,8.29712817058092,8.44000280196702,9.85923315292109,14.0916148993109,20.9193017996954,28.893206051392,36.6606226840047,43.4271104505842,48.881621501217,53.0081459940489,55.9358329108167,57.8475446601106,58.931626664012,59.359769148225,59.2790248711663,58.8108680973465,58.0533869994873,57.084588900499,55.9658395156589,54.7450074067464,53.4591631526586,52.1368158215348,50.7997270883943,49.46436338328,1063.98362471292,298.194279373726,0,2621.36642535,32355.2140050331,268753.435480874,32744.3379759438,389.123970910685,-236009.09750493,17507.1285128935,-14848.0854921396,101210.309973494,68855.0959684604,51354.294568911,18999.0805638778,20575.7057445899,-11779.5082604433
43,6.93506638281,"Fitzroy",18.590307621979,17.5820384696813,17.8898226673176,20.9471651121713,30.0646704891966,44.7730488343213,61.9506380139227,78.6834062652389,93.2599478657191,105.010195554414,113.899660519126,120.206558810767,124.324817322863,126.660174597319,127.582490124569,127.408548730725,126.400033393886,124.768248173042,122.681238445172,120.271199809001,117.641251948804,114.871253257012,112.022618699862,109.142227836168,106.265553072118,2282.8971156344,635.191412693441,-0.083333333,4767.85813991564,58849.1059360435,488820.732041188,74492.1290112183,15643.0230751748,-414328.60302997,41378.18802926,-17470.9179067835,221362.550108062,162513.444172018,100075.844083357,41226.7381473138,50658.3201238764,-8190.78581216716
44,1.76473926322,"Fitzroy",12.3519942126644,12.3525842684687,12.4333284781122,13.2353927205747,15.6272821393348,19.4858830478108,23.9922575548147,28.3819375902925,32.2059524029584,35.288516322824,37.6205815433298,39.2751353565894,40.3555206759798,40.9681790866753,41.2101396514529,41.1645078078492,40.8999335561113,40.4718504739494,39.9243436419247,39.2920932977477,38.6021518939787,37.875469508074,37.1281577628755,36.3725150575666,35.6178472350849,792.133555287044,162.824754522581,0,1323.554447415,16336.4751220188,135696.330489652,28974.4799057282,12638.0047837094,-106721.850583924,17468.5437257545,1132.06860373571,80269.4474432626,63932.9723212438,35413.1117203945,19076.6365983757,22779.7540739518,6443.27895193297
45,4.92987657503,"Fitzroy",14.715606179355,14.7170963436662,14.9210128862347,16.9465967387863,22.98722581465,32.7319810098865,44.1126646904258,55.1986407594157,64.8560500370975,72.6409522556125,78.5304975110532,82.7090125350201,85.4374860682276,86.9847324334622,87.5957949731198,87.480553424286,86.8123808468924,85.7312727100737,84.3485642692809,82.7518391939888,81.0094174617962,79.1742077255996,77.2868992984733,75.3785513368775,73.4726654061372,1588.53170190942,366.821147749162,0,3697.4074312725,45636.6601577453,379073.65407502,51743.1403221818,6106.48016443651,-327330.513752839,28556.2095007958,-17080.4506569496,154067.893354804,108431.233197059,96405.463626408,50768.8034686627,31645.9597691667,-13990.7003885787
46,2.4875287955,"Fitzroy",7.44760237615546,7.44835428663378,7.55124695686827,8.57332063832455,11.6213149191353,16.5383455346486,22.2808366451527,27.8746235224995,32.7475809373882,36.675704505431,39.6474645704359,41.7558691315141,43.1326084777172,43.9133215479972,44.2216528662594,44.1635040249143,43.8263559946491,43.2808480058987,42.5831578536586,41.7774787039549,40.8982836055993,39.9722693263307,39.0199669717643,38.0570484413116,37.0953722079561,802.104132052199,185.091444347626,0,1865.646596625,23027.4540437452,191273.881967579,26136.7485205406,3109.29447679541,-165137.133447038,14428.8732730878,-8598.58077065737,77804.9507466743,54777.4967029291,48672.5646233588,25645.1105796136,15996.067704569,-7031.38633917617
47,6.00685796481,"Fitzroy",26.6132151002835,26.615030805411,26.8634948903164,29.3315871401355,36.6918501020417,48.5654413846,62.4323455634612,75.9401604006931,87.7073242046265,97.1929136591993,104.369087077842,109.460439150684,112.784974134839,114.670231443632,115.414786509266,115.27436932872,114.460227984866,113.142941312019,111.458166829748,109.512621707804,107.38955108413,105.153422018925,102.853812799519,100.528567755706,98.2063225972182,2152.63288498569,446.956777765084,-0.083333333,4129.71485230859,50972.579237322,423395.616645291,75768.7838817076,24796.2046443856,-347626.832763583,44197.6354759964,-6774.94376132557,214789.138702202,163816.55946488,130188.023977455,79215.4447401331,51281.1797256865,308.600488364587
48,1.14967034231,"Fitzroy",6.25317570097467,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,0.514942796974673,18.6118028283668,85.5443274344972,0,862.2527567325,10642.68322075,88401.7542849902,-5098.58171375806,-15741.264934508,-93500.3359987483,-4401.94187609479,-15044.6250968448,-3821.92540539417,-14464.6086261442,-1132.08526787371,-11774.7684886237,-6046.04054751166,-16688.7237682616
49,1.10817844354,"Fitzroy",6.30544060822999,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,0.774292592229991,24.8884628217498,82.4571509879888,0,831.133832655,10258.5860421194,85211.3122035556,-4565.67880433168,-14824.2648464511,-89776.9910078872,-3995.5874381586,-14254.173480278,-2876.02251752345,-13134.6085596428,-742.327728457637,-11000.913770577,-5478.94515936318,-15737.5312014826
50,1.78792325518,"Fitzroy",9.87106437077198,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,0.947198066771976,32.6038179732994,133.035056935196,0,1340.942441385,16551.0930634775,137479.020261813,-7745.36301101194,-24296.4560744895,-145224.383272825,-6715.38465780004,-23266.4777212776,-5518.17788381747,-22069.270947295,-1576.82914866402,-18127.9222121416,-9218.81243392872,-25769.9054974063
51,2.81497082634,"Fitzroy",15.2686008997428,2.05709501742601,2.06404406672366,2.13307172809243,2.33892373356622,2.67100461034207,3.05883450849995,3.43662138761066,3.76572569819237,4.03101888437753,4.23172226922951,4.37411732225847,4.46709799391353,4.51982491411431,4.54064864748358,4.53672145651664,4.51395153250183,4.47710962823935,4.4299898163873,4.37557676522802,4.31619867671302,4.25365856707931,4.18934304301844,4.12431053562513,4.05936192909427,106.234573631976,209.455509318575,0,2111.228119755,26058.6375744842,216451.92552286,-9511.10441534854,-35569.7419898327,-225963.029938208,-8832.33129256378,-34890.968867048,-2473.64732523276,-28532.2848997169,1143.25135149126,-24915.3862229929,-12377.378621159,-38436.0161956431
52,3.00837908074,"Fitzroy",8.87147781918507,8.87238716799483,8.99682395922148,10.2329039348678,13.9191006981251,19.8656808652378,26.8105600855963,33.5755987247574,39.4688774501609,44.2194888516831,47.8134891428794,50.3633607478275,52.0283678489802,52.9725500644184,53.345441153665,53.2751168515155,52.8673752800413,52.2076464232248,51.3638708304898,50.3894950278319,49.3262101830297,48.2063029507687,47.0546033300886,45.8900646718037,44.7270284282601,966.663822491654,223.846707113687,0,2256.284310555,27849.0488846703,231323.692109274,31439.2327033557,3590.18381868532,-199884.459405918,17329.3630564341,-10519.6858282363,93702.0805255117,65853.0316408414,58693.6973519815,30844.6484673112,19175.2514234706,-8673.79746119973
53,1.65086905057,"Fitzroy",5.19243103072277,5.19294443384082,5.26319936344588,5.9610694291974,8.0422344251778,11.3995740585213,15.3205366286121,19.1399642165839,22.4672107480544,25.1493264334952,27.1784388444593,28.618053674942,29.558088816722,30.0911582926067,30.3016863604484,30.2619824364856,30.0317783696772,29.659306499122,29.1829249218915,28.6328086520182,28.0324958250373,27.4002149457965,26.7499846161694,26.0925055807999,25.4358747836472,550.355793387475,130.847082945201,0,1238.1517879275,15282.3602536833,126940.493108617,18055.6531147252,2773.29286104196,-108884.839993892,10036.6686972736,-5245.69155640966,53511.7101699267,38229.3499162435,30584.7809492537,15302.4206955704,11579.7160243519,-3702.64422933141
54,4.53035056067,"Fitzroy",15.7092852598075,15.710654657417,15.8980452853076,17.759470676272,23.3105518250705,32.265567301865,42.7239314632911,52.9114718667387,61.7862201610472,68.9402141255351,74.3524556705597,78.1923332210941,80.69968432724,82.1215379161185,82.6830783951034,82.5771763141685,81.9631541399989,80.9696617532397,79.6990115173829,78.231689098815,76.6304776505771,74.943997973916,73.2096418165995,71.4559512221397,69.7045231292998,1514.4497867686,337.09377407095,0,3397.7629205025,41938.1836007709,348352.847203592,50294.1820559219,8355.99845515102,-298058.66514767,28188.6998375089,-13749.483763262,147937.418148269,105999.234547498,91336.9572109563,49398.7736101854,31825.7280736034,-10112.4555271675
55,2.93909506217,"Fitzroy",8.98049558399693,8.98138399140782,9.10295512706696,10.3105694099774,13.9118767271679,19.7215130660482,26.5064586236426,33.115705149799,38.8732675261721,43.5144770709151,47.0257111091201,49.5168617064858,51.1435253497083,52.065963987578,52.4302677658257,52.3615629624273,51.963211273904,51.3186753166548,50.4943310368074,49.5423941400084,48.5035956878986,47.4094788056103,46.2843016819954,45.1465811910451,44.0103285157185,952.235492806982,218.691740032123,0,2204.3212966275,27207.6755841993,225996.226869808,31108.5488062145,3900.87322201521,-194887.678063593,17209.2961985872,-9998.37938561209,92455.0657666663,65247.390182467,57735.3702346165,30527.6946504173,19126.9948204447,-8080.68076375461
56,2.30659760632,"Fitzroy",42.0128612397959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,30.5001593197959,774.016684914899,434.487507777598,0,1729.94820474,21352.5449325583,177361.516013836,20972.2122317961,-380.332700762148,-156389.30378204,13301.0918437919,-8051.45308876638,72205.3476592393,50852.802726681,28930.2529757286,7577.70804317031,19071.3114985979,-2281.23343396041
57,2.34720632552,"Fitzroy",7.18889159011414,5.39586869395433,5.48682020083669,6.3902775730809,9.08453822524156,13.4309250266377,18.5069738702393,23.4515762847161,27.7590047813001,31.2312517053946,33.8581254699594,35.7218400718904,36.9388025419675,37.6289103020528,37.9014583654966,37.8500579622244,37.5520374975484,37.069838197247,36.4531181671556,35.7409417549558,34.9637812550214,34.1452351535147,33.3034518276662,32.4522843815301,31.6022150582508,681.108225957997,210.148185697843,0,1760.40474414,21728.466375898,180484.047651326,20148.3128863866,-1580.15348951137,-160335.734764939,10572.3294527333,-11156.1369231646,63991.0003591215,42262.5339832236,28640.7544575012,6912.28808160327,12874.3176576905,-8854.14871820744
58,4.9901056189,"Fitzroy",26.031329288035,4.96862177675993,5.00369603286563,5.35210252266322,6.39110881699154,8.06723589868818,10.0247475798949,11.9315686691879,13.592671991441,14.9316984908642,15.9447179155438,16.6634350154224,17.1327406356331,17.398871644865,17.5039762319799,17.4841543404016,17.3692266557365,17.1832728179992,16.9454428246058,16.6708013290422,16.3710995720917,16.0554380005279,15.7308152980749,15.4025737326742,15.0747556439551,355.226102725945,384.401817729,0,3742.579214175,46194.210101418,383704.853942556,-9005.75318806266,-55199.9632894806,-392710.607130619,-10613.1603558438,-56807.3704572617,14184.166244978,-32010.04385644,8561.35616811021,-37632.8539333078,-15207.4693332514,-61401.6794346694
59,2.06004055617,"Fitzroy",4.89795138452731,4.89864017639418,4.99289559171537,5.92917199619562,8.72130447929379,13.2255783187812,18.4860199359079,23.6102401951447,28.074140528726,31.6725204472863,34.3948181437462,36.3262341242687,37.5874040265529,38.3025806714803,38.5850293278628,38.5317617512809,38.2229153820988,37.7231996888087,37.0840766597823,36.3460296959131,35.5406380294805,34.6923573862928,33.8199954023299,32.9379084101131,32.0569594312124,686.660371185196,190.070779438726,0,1545.0304171275,19070.1266740194,158402.972018695,21871.0431592761,2800.91648525676,-136531.928859419,11913.6039477307,-7156.52272628865,66023.280555576,46953.1538815566,29387.0733300011,10316.9466559817,14639.7325965345,-4430.39407748485
60,1.18482612295,"Fitzroy",3.39257843913375,3.17329716664446,3.225493978528,3.74398560247468,5.29021415048502,7.78459321051569,10.6977232474249,13.5354165514092,16.0074375507844,18.0001502140787,19.5077056183905,20.5772861433996,21.2756974539688,21.6717483405048,21.8281629012355,21.7986643555566,21.6276312559922,21.3508984449486,20.9969645685464,20.5882485451431,20.142238338068,19.67247705161,19.1893799879973,18.7008974043626,18.2130450303215,391.991935551524,108.532176915352,0,888.6195922125,10968.125935031,91104.9923937422,12469.921634006,1501.79569897505,-78635.0707597362,6821.51961538176,-4146.6063196492,37697.5489411912,26729.4230061602,16783.9923142864,5815.86637925548,8429.09354366706,-2539.0323913639
61,2.0617238538,"Fitzroy",5.46934705400245,5.47003640759158,5.56436868991425,6.50140864479135,9.29581816259352,13.8037653191283,19.068496921846,24.1968960756846,28.6644368009867,32.2657512636641,34.9902690432924,36.9232601285931,38.1854585378169,38.9012184222753,39.1838974206622,39.1305864034049,38.8214881644048,38.3213649438993,37.6817206984456,36.9430718438854,36.1370233659347,35.2880509344902,34.4149775235001,33.5321711733355,32.6505037645574,701.4053877087,198.147105238827,0,1546.29289035,19085.7092308472,158532.406046868,22426.6850648045,3340.97583395728,-136105.720982064,12304.8085543924,-6780.90067645482,67552.126952012,48466.4177211647,29948.8446945141,10863.1354636669,15189.4772370848,-3896.23199376241
